age,dependents,account_age_months,num_products,avg_balance,monthly_mobile_logins,atm_txns_per_month,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,monthly_fees,gender,region,marital_status,occupation,education,account_type,sector,is_dormant,mobile_banking_active,ussd_usage,internet_banking_active,account_linkage_active,has_rel_manager,churned
52.0,1.0,62.0,1.0,11839.67751605085,12.0,9.0,523.141668854155,304.2154174683854,174.83829558705736,0.6469473235913573,0.0,235.0,2.790313296964199,3.9146254427142635,Female,West,Married,Business,High School,Business,Healthcare,False,False,True,False,True,False,0
39.0,0.0,24.0,3.0,2444.1542517706457,7.0,5.0,2074.0529263518474,997.0164376985508,268.7947555213034,0.7568634490233926,0.0,90.0,2.241401129724254,14.103942626846386,Male,North,Single,Doctor,Bachelor,Checking,Finance,False,True,True,True,False,False,0
36.0,4.0,15.0,1.0,1833.0073328043115,9.0,2.0,1999.858573824595,585.0537157874487,416.7322438093751,0.9179141680111167,1.0,11.0,3.8884007299371692,6.874312711710094,Female,South,Married,Student,Bachelor,Savings,Retail,False,False,,True,False,True,0
53.0,0.0,25.0,1.0,912.1440338557444,16.0,4.0,165.3450450320445,,588.5172588961085,0.8629254353736672,0.0,153.0,3.107974039105279,14.714701957646653,Male,South,Married,Teacher,High School,Business,Technology,False,False,False,True,False,True,0
35.0,1.0,50.0,,3171.911782471748,8.0,,577.9486551154604,197.615205004121,52.932738845581596,0.9649979958927576,0.0,200.0,3.053297674622142,7.615725965247874,Female,Central,Single,Student,Master,Checking,Education,,True,True,True,False,False,0
25.0,,,,4378.204177095076,9.0,5.0,272.33052753596274,703.9298339197768,381.36056079135375,0.8216135411451898,0.0,365.0,3.20502216689468,9.643621276086698,Male,South,Single,Doctor,Bachelor,Savings,Finance,False,True,True,False,False,False,0
34.0,1.0,28.0,1.0,1770.6406613034799,14.0,4.0,1854.8385240535304,166.56116289041015,40.45103813843099,0.7451461773708973,1.0,257.0,4.2964515539389065,5.046050885605032,Female,East,Married,Other,High School,Savings,,False,False,False,False,,False,0
46.0,,23.0,4.0,12218.1217163881,12.0,4.0,1961.2805031419202,,211.0285928749238,0.7164936317336797,2.0,257.0,2.7328846565129163,3.185141525084494,Female,Central,Single,Business,,Savings,Finance,False,True,False,False,False,False,0
53.0,2.0,80.0,2.0,421.8908020990211,9.0,0.0,651.3751598653033,308.1011834374373,37.47116000675161,0.9791872103293306,0.0,,4.445685825018688,8.53087701841421,Male,East,Widowed,Other,Bachelor,Investment,Education,False,True,True,True,False,False,0
41.0,0.0,29.0,1.0,6558.030435840757,11.0,3.0,1341.289066094093,42.36375091853443,51.097226002440586,0.8107320951495287,1.0,,2.99380706927734,2.881589196760858,Male,East,Single,Retired,Bachelor,Investment,Finance,False,True,False,True,False,False,0
53.0,2.0,5.0,,1041.6672924840752,8.0,8.0,454.7808047371287,9124.116237774184,55.90057155887132,0.8204753484683949,1.0,214.0,5.0,8.559869046012183,Female,West,Single,Student,High School,Investment,Other,False,False,False,True,False,,0
26.0,0.0,17.0,5.0,6738.736618103581,13.0,4.0,1626.8461075250314,184.64547244163435,87.12905874852038,0.7800291962622828,2.0,365.0,3.9085700650863493,9.2799783151035,Female,East,Single,Business,Bachelor,Savings,Finance,False,True,False,False,False,False,0
35.0,0.0,34.0,3.0,3420.1306121071884,10.0,6.0,584.1394654252981,515.408337762716,125.85244684455438,0.5342167482374287,0.0,183.0,2.7115073890076435,3.4909232338244673,,South,Married,Teacher,Master,Checking,Technology,False,True,True,False,False,False,0
37.0,1.0,1.0,5.0,3461.5252555578745,15.0,5.0,382.44234311846253,96.55885048457874,201.81712147726253,0.7522497809133388,0.0,127.0,5.0,13.897401182989631,Male,Central,Single,Teacher,Bachelor,Savings,Technology,False,True,False,False,False,False,0
,2.0,77.0,3.0,5239.494131171535,4.0,3.0,5848.7880210958665,967.0381099085193,215.50679127907276,0.9694324922458556,1.0,82.0,5.0,6.390659852094573,Male,West,Married,Teacher,High School,Savings,Retail,False,True,False,True,True,False,0
40.0,2.0,2.0,3.0,6569.226331178447,12.0,6.0,,1847.0285334924004,235.73077953891897,0.5596026878109829,0.0,126.0,3.5695642473489984,31.24737567598949,Male,East,Married,Engineer,High School,Savings,Retail,False,True,False,False,False,False,0
46.0,2.0,1.0,3.0,2243.4794483032038,6.0,2.0,1555.0448698784717,2090.0128493926354,100.4843713322023,0.7429835463030544,0.0,14.0,2.4757465263111103,24.197507643594413,,North,Single,Teacher,PhD,Business,Healthcare,False,False,False,True,False,False,0
35.0,0.0,1.0,4.0,4305.109322336026,10.0,8.0,1050.6058493374396,1233.859338676993,179.9955039138908,0.5800137644081714,2.0,105.0,2.6408229520105513,9.880169881228674,Female,Central,Single,Teacher,High School,Business,Retail,,True,True,True,False,,0
41.0,0.0,41.0,4.0,6127.612119561768,8.0,9.0,1593.440554274245,705.8234495839833,,0.7791994188939728,1.0,307.0,2.6853628909722533,8.54253457488234,Female,South,Divorced,Engineer,,Investment,Retail,False,True,False,True,False,True,0
39.0,1.0,21.0,2.0,,6.0,11.0,4202.977884683183,607.0242181592091,98.29321843422385,0.955080569190166,0.0,94.0,4.234961302492445,4.874752106354079,,,Single,Engineer,Bachelor,Business,Finance,False,False,True,True,True,False,0
30.0,2.0,3.0,3.0,5009.030736561366,10.0,5.0,1014.8196551631024,359.67303245684724,6.8105942581475425,0.8382391125123095,1.0,236.0,3.527261538688817,15.760587028526917,Female,Central,Single,Engineer,High School,Checking,Technology,False,True,False,True,False,False,0
38.0,1.0,69.0,4.0,,7.0,5.0,2075.0347230684115,33.87565154371137,430.71265297143697,0.9685659355583852,0.0,365.0,4.286497330964566,23.94751962677199,Female,North,Single,Teacher,Master,,Education,False,True,,True,False,False,0
38.0,3.0,8.0,4.0,19563.27015338642,13.0,5.0,655.7954410339228,323.8032699287297,121.73355520405083,,1.0,82.0,4.715343488216533,25.247288175362517,Female,,Widowed,Business,Bachelor,Checking,Technology,False,False,False,True,False,False,0
38.0,0.0,14.0,1.0,11004.807807567195,9.0,3.0,4576.5881551961675,305.4545911714057,82.29919560506175,0.8049069493862535,0.0,48.0,2.9494497381407188,1.1867429799079574,Male,West,Married,Teacher,High School,Checking,,False,True,False,True,False,True,0
40.0,2.0,7.0,3.0,8076.5933872885325,11.0,5.0,697.1578092753058,1523.3940136957597,97.13918438072737,0.891068300882639,0.0,13.0,4.295093580872742,8.075346360903367,Female,North,Married,,Master,Savings,Technology,False,True,False,,False,True,0
40.0,0.0,94.0,5.0,3982.1655057233716,,10.0,816.4481627545614,248.6862048607538,1124.196093468509,0.6173482473588291,,100.0,3.4188061326141885,4.9417292940949125,Female,North,Widowed,Retired,High School,Checking,Education,False,True,True,False,True,False,0
35.0,1.0,51.0,1.0,2846.979555157754,8.0,5.0,1562.5328132148466,2664.239946182067,58.81828710963876,0.7651423638961178,,280.0,,11.743945950436855,Female,South,Married,Student,PhD,Business,Finance,True,True,True,True,False,False,0
52.0,2.0,46.0,4.0,638.8335012069682,8.0,8.0,2051.800222847217,238.76503823587166,119.27564682522699,0.9295070609872561,1.0,,3.749562796622387,38.33691189035696,Male,South,Married,Retired,Master,Checking,Technology,False,True,True,False,,True,0
28.0,1.0,1.0,4.0,9976.20049003495,9.0,8.0,298.98065638735545,250.82544124600216,257.67217631188265,0.749477409035185,1.0,235.0,2.6874558746364494,2.0317297433566024,Male,East,Married,Engineer,,Savings,Healthcare,False,False,True,True,True,True,0
32.0,2.0,26.0,4.0,138.2738845016193,8.0,4.0,134.2374433843319,49.6270124469608,179.99027877425343,0.830133405484573,0.0,87.0,2.472146192756931,2.570306694879111,Female,West,Married,Other,High School,Business,Finance,False,,False,,False,False,0
,1.0,30.0,4.0,3700.4983802287497,7.0,4.0,267.39975660069297,545.2460558986396,80.95221892289644,0.7958638712356471,0.0,144.0,3.0709478469398186,3.5908946939201583,Female,South,Married,Engineer,Master,Checking,Technology,False,True,False,True,False,False,0
29.0,3.0,17.0,5.0,2242.372237553192,11.0,4.0,282.5932952707448,716.3021656276727,,0.7753931363678269,1.0,,4.04955036106354,3.8094767732709887,Male,South,Married,Teacher,Master,Checking,Technology,False,True,False,False,False,False,0
26.0,1.0,13.0,2.0,5080.809169042188,7.0,1.0,862.4972997554958,424.6818427741823,106.50302238375659,0.7094975166974087,0.0,72.0,3.9708643536696915,12.021545049859027,Male,West,Single,Student,Bachelor,Savings,Other,True,True,True,False,False,False,0
47.0,1.0,68.0,2.0,2309.2167770057135,8.0,5.0,1537.2253449698446,461.4596857257595,35.23626708676877,0.9006910496921567,0.0,211.0,2.283788560012195,4.0851173323828505,Male,Central,Married,Business,,Savings,Retail,False,True,False,True,False,False,0
19.0,1.0,1.0,3.0,3464.132832276041,10.0,5.0,,895.3666006208729,208.95340761029496,0.9190576440836663,0.0,175.0,2.325722485112169,14.24027361322064,Female,South,Married,Teacher,High School,Savings,Education,False,True,True,False,False,True,1
37.0,1.0,35.0,,1772.3269849250562,6.0,4.0,477.46427990162147,936.1055379991195,151.90889337842074,0.7793186964429514,1.0,355.0,3.5828054413986075,,,Central,Divorced,Student,Bachelor,Savings,Finance,False,True,True,True,True,True,0
61.0,1.0,18.0,,3399.371193560799,10.0,5.0,1491.7355577805038,191.9346480703803,464.74861644403364,0.8242492699529012,0.0,10.0,3.038730152740496,32.807178094733885,Male,West,,Teacher,Bachelor,Savings,Finance,False,,False,True,False,False,0
24.0,1.0,39.0,5.0,1376.236537075527,10.0,2.0,655.8572321998381,818.4848495668151,59.56001333832881,0.7135434088448545,1.0,200.0,1.8268075458055104,1.5970264030365053,Female,North,Married,Doctor,High School,Investment,Technology,True,False,False,False,True,False,0
20.0,5.0,7.0,3.0,2862.482161233071,7.0,4.0,471.98833103715685,142.7916334814671,158.15097532707742,0.8532950952701437,0.0,75.0,2.4348854479706596,2.959416730214453,Female,,Married,Teacher,High School,Investment,Finance,False,True,False,False,False,False,0
25.0,1.0,9.0,2.0,1304.4820517377766,13.0,5.0,4066.3769549273047,3950.2223539279885,130.9897982747583,0.5870671106106936,0.0,29.0,3.597030319619781,6.981723982597824,Male,East,Divorced,Business,Bachelor,Savings,Other,False,True,False,True,True,False,0
,4.0,31.0,2.0,17610.760573128788,12.0,2.0,828.782661554799,313.7619393053389,34.495638966007995,0.5872555167550809,,365.0,5.0,0.6503671745390424,Male,West,Single,Business,Bachelor,Savings,Technology,False,True,False,False,False,False,0
51.0,3.0,120.0,2.0,613.9197704942276,,8.0,3097.493669818455,,60.650059328971764,0.9169380773950824,1.0,208.0,4.035313267986536,59.12920173755156,Female,West,Single,Retired,Bachelor,Savings,Education,,True,True,True,False,False,0
34.0,0.0,120.0,3.0,1167.796181352897,14.0,8.0,2273.258445944608,221.7219506418544,213.65215564971447,0.8244180577215212,0.0,72.0,4.265460048230434,6.069598317463275,Male,,Widowed,Other,Bachelor,Savings,Healthcare,False,True,False,True,True,False,0
46.0,0.0,10.0,4.0,2050.0264421971497,7.0,6.0,336.8127574199323,1685.5485609960804,130.03667604589413,0.9095078616888366,0.0,8.0,4.323717563472765,6.8169132486675315,Male,East,Married,Business,PhD,Savings,Technology,False,,True,True,False,False,0
53.0,1.0,3.0,1.0,1831.703498661133,12.0,4.0,1316.0108898455026,889.0059451214413,67.15523917852958,0.6313137385640534,0.0,365.0,4.162040035247617,1.9554743549328653,,North,Single,Other,Bachelor,Savings,Finance,False,False,False,True,False,False,0
57.0,1.0,32.0,2.0,6837.296417687973,10.0,6.0,,84.99896853825011,66.92865615107873,0.84286504499444,0.0,207.0,3.2591505000962013,11.936411569176139,Female,West,Married,Other,Bachelor,,Healthcare,False,True,False,True,False,False,0
37.0,2.0,19.0,3.0,2984.0809775520142,11.0,9.0,1850.1745724641298,223.3625722916932,191.77445124122852,0.6839165922482547,1.0,162.0,,5.089075092069367,Female,West,Single,Teacher,Bachelor,Checking,Finance,False,,False,True,False,True,0
18.0,2.0,51.0,1.0,1392.120453520064,14.0,6.0,669.9169067165737,522.7063693244303,227.05582453227595,0.9343262048010506,2.0,85.0,3.847644057968246,5.533532639635999,Male,East,Married,Business,Bachelor,Business,Technology,False,True,False,False,False,False,0
31.0,4.0,27.0,2.0,2060.2588896404377,14.0,7.0,1545.8705313051678,447.21474288618793,232.70149204401065,0.5642477217236844,1.0,26.0,3.7618038301411953,17.547095648796883,Female,East,,Student,Bachelor,Savings,Education,False,True,False,True,False,True,0
35.0,0.0,25.0,2.0,5632.203624750742,15.0,5.0,1127.7821889376119,677.7607276465457,128.93565971599853,0.9172580088601475,0.0,141.0,3.7348343310980643,6.912381855532546,Male,West,Single,,,Investment,Finance,False,False,False,False,,False,0
37.0,3.0,,5.0,329.68742198057276,14.0,4.0,359.3235793648235,3416.739231837087,136.86499182761258,0.813095378624982,0.0,365.0,2.027851422137517,2.3415057830583823,Male,,Widowed,Business,Master,Savings,Education,False,True,False,True,False,False,0
,1.0,4.0,2.0,979.529649023898,10.0,6.0,610.0910337230404,3078.5308350587975,39.60868539816828,0.6882616130408717,1.0,365.0,5.0,1.7178837790420185,Female,South,Widowed,Business,Bachelor,Savings,Education,,True,False,False,False,False,0
51.0,1.0,40.0,1.0,2121.578366259026,12.0,5.0,1279.7982738020996,444.34867458830144,55.421217870598184,0.9517671558006074,0.0,25.0,3.1344351205194325,26.085841051619216,Male,North,Married,Doctor,Master,Savings,Technology,False,True,False,True,False,True,0
52.0,1.0,24.0,1.0,3706.3391084319674,,5.0,2293.196059692927,235.0236495301418,162.11339067387945,0.9939882839344449,0.0,83.0,4.4516805214620705,5.345402180645516,Male,North,Married,Engineer,PhD,Business,Finance,False,True,False,False,True,True,0
38.0,1.0,61.0,,2862.123082491055,12.0,1.0,671.2736923470824,342.4882299996365,154.34853396203118,0.8638512958685285,0.0,,,15.532514913387905,Male,Central,Married,Teacher,Bachelor,Savings,Other,False,True,False,True,False,False,0
50.0,3.0,5.0,1.0,3773.4239733661366,6.0,6.0,1351.879290073822,160.38917656360732,53.82590978615996,0.8512048785237051,1.0,171.0,2.537844309640567,8.893413301092066,Female,South,Single,Other,Bachelor,Savings,Finance,False,True,False,True,False,False,0
43.0,0.0,12.0,3.0,2609.570952340869,11.0,4.0,371.68709682852835,365.9358233421317,272.77306659521753,0.8499872679405565,0.0,305.0,2.260596263724893,5.469854579099691,Male,West,Married,,Master,Checking,Finance,False,False,False,True,False,False,0
40.0,2.0,108.0,3.0,6106.592550243695,5.0,4.0,2587.869092806966,349.3267878235007,147.1905153076448,0.7344660081551526,,15.0,3.5587133497522476,4.7315699646285845,Male,Central,Married,Teacher,Master,Checking,Education,False,True,True,True,True,True,0
49.0,2.0,28.0,2.0,2221.1269144472853,14.0,2.0,3297.0963559931024,,381.4600710894332,0.5239880502592754,0.0,15.0,4.336195348446982,11.977458855346178,Female,Central,Widowed,Other,Master,Checking,Finance,True,True,False,True,False,False,0
40.0,2.0,95.0,,1416.5153762746395,12.0,4.0,545.0949020365947,185.94315191839183,13.130354151940015,,2.0,155.0,3.044437438726345,4.316868697900764,Male,East,Single,Doctor,Bachelor,Savings,Healthcare,False,True,False,False,False,False,0
60.0,0.0,42.0,2.0,868.1665704539174,4.0,,2436.9010479672597,364.23857329740554,54.20226120575701,0.8025210821738947,1.0,,3.1117251239243746,22.57584425380903,Female,West,Widowed,Retired,Bachelor,Checking,Technology,False,False,False,True,False,False,0
25.0,1.0,93.0,,2182.1783668762314,11.0,9.0,1441.0238327063776,6380.706376441031,147.68791286821437,0.5584429627335531,1.0,182.0,2.716836557872249,5.116959287343264,Female,West,Single,Retired,Bachelor,Savings,Finance,False,True,True,True,True,False,0
34.0,0.0,13.0,5.0,2584.9003079857644,12.0,4.0,569.2203971113802,504.9035587062249,232.92949826473148,,1.0,,2.566296552475082,5.980621788924787,Female,South,Married,Teacher,Bachelor,Savings,Technology,False,False,False,False,False,False,0
,4.0,3.0,4.0,,8.0,4.0,5405.891298393962,275.60644833058103,372.0799717706454,0.6826007599086832,1.0,131.0,3.7263033110460246,9.001477468678077,Male,East,Married,Teacher,Master,Savings,Healthcare,True,False,False,False,False,False,0
44.0,1.0,58.0,5.0,569.9506204313585,12.0,4.0,7763.635324919653,392.9438350367732,712.754183005592,0.6574420201455894,0.0,365.0,4.57926525224781,6.794705383589259,Female,West,Married,Business,High School,Business,Finance,False,False,False,True,False,False,0
,1.0,58.0,5.0,3888.1763809466584,8.0,9.0,407.9275182790779,22.411859698529764,411.5658394214415,0.7302262452613992,0.0,277.0,1.0,0.7741744557568015,Female,,Single,Teacher,Bachelor,Investment,Other,False,True,False,True,True,False,0
39.0,,34.0,2.0,2911.275695513325,5.0,9.0,,768.2064534770643,45.60069254862132,0.700239614581089,0.0,285.0,4.346158593502796,6.616972955777727,Male,East,Married,Doctor,Master,Checking,Education,False,True,True,True,False,False,0
25.0,1.0,31.0,3.0,5345.873878425599,12.0,10.0,252.09990507722526,69.92045839352588,28.57942106085814,0.9854206588376598,1.0,137.0,4.9725170648186925,6.253723678749595,Female,South,Single,Business,Bachelor,Savings,Retail,False,False,False,False,False,False,0
48.0,2.0,88.0,4.0,2347.1956462547123,18.0,2.0,1023.9796258506997,400.6536079762554,151.47307344477267,,0.0,15.0,3.897978348543213,5.504534517099596,Male,East,Single,Retired,High School,Checking,Retail,False,,False,,False,False,0
47.0,1.0,,2.0,1073.2184371174408,11.0,8.0,487.6166636910049,27.691522829788127,33.21005218934302,0.8910097070132891,1.0,58.0,2.8607188355543127,,Female,East,Single,Teacher,,Savings,Education,False,True,,True,True,False,1
20.0,0.0,34.0,5.0,2655.4153946015626,9.0,4.0,1448.1088457811918,,134.01564889823715,0.5362100306110266,0.0,29.0,1.0,8.803776244186382,Male,Central,,Teacher,Bachelor,Investment,Education,True,True,True,True,False,False,0
39.0,1.0,1.0,5.0,19321.360152371693,8.0,5.0,921.1693308293985,417.9468403813983,501.3308449222091,0.9038558848354947,0.0,210.0,3.7493366624097466,19.979796579577535,Male,West,Single,Business,PhD,Savings,Education,False,True,False,True,False,False,0
,,5.0,1.0,1446.718611408513,4.0,7.0,834.8991095198716,303.85581227569884,635.3563436070164,0.966442095545648,1.0,,4.185393613214589,19.052507245648645,Male,South,,Engineer,Master,Checking,,False,True,False,False,False,,0
,5.0,20.0,1.0,2186.586113229558,18.0,4.0,1315.2131066421468,139.20282937333,651.0912253766547,,0.0,95.0,2.7753423849272116,4.986607651365336,Male,West,,Student,,Checking,Education,True,True,False,False,False,True,0
30.0,2.0,61.0,4.0,1193.427975179986,,5.0,1720.1037572948032,263.54310815141406,127.68034508467372,0.9637020482259799,1.0,200.0,3.1946835350438803,,Female,Central,Widowed,Student,PhD,Business,Retail,False,True,False,False,True,True,0
48.0,2.0,47.0,3.0,2719.0631664398784,10.0,5.0,4035.909395369469,398.47635253602544,206.1281062983362,0.8786358158562085,0.0,113.0,5.0,0.9387620443168362,Female,Central,Single,Teacher,PhD,,Finance,False,True,True,True,False,False,0
41.0,3.0,120.0,1.0,1248.129424488883,6.0,5.0,282.87255830118096,5594.944927659031,189.40477801846367,0.7327376315967692,1.0,365.0,3.4135954227245064,21.29406609413086,Female,West,Single,Engineer,High School,Savings,Education,,True,False,,False,True,0
27.0,1.0,1.0,5.0,2224.072496418854,15.0,6.0,1237.8637924654274,125.63215581197501,310.86400071812585,0.661944926993613,0.0,216.0,,26.92780789328376,,West,Married,Retired,Bachelor,Checking,Finance,False,True,False,True,True,False,0
48.0,2.0,17.0,2.0,8993.062021896401,8.0,6.0,1376.5266984390305,216.58251047612939,137.20625250716077,0.8963368068095456,1.0,42.0,5.0,5.855988233794062,Male,Central,Married,Other,High School,Savings,,False,True,False,True,True,False,0
25.0,0.0,6.0,3.0,6084.838860499269,9.0,5.0,5274.687950388402,306.38760240386296,118.16882525074512,0.47861701319719807,2.0,201.0,3.3672196140000628,10.207521786999735,Female,South,Married,,High School,Investment,Technology,,True,False,True,False,False,0
43.0,,1.0,4.0,2590.721849967631,6.0,,393.6527891738973,394.11094078312084,141.90328201137999,0.8694841651173543,0.0,93.0,2.8729792519391184,1.7724163095510268,Female,West,Single,Doctor,High School,Business,Technology,False,False,True,True,True,True,0
31.0,2.0,11.0,2.0,2739.0641320438567,12.0,2.0,522.4660285896937,,62.906142646978,0.8608078303605141,3.0,317.0,3.627339805410446,20.797019260098384,Female,North,Married,Business,High School,Checking,Finance,False,True,False,True,True,False,0
36.0,1.0,10.0,4.0,6475.923102568382,12.0,5.0,502.33727249359146,117.72873375574243,802.8246588793725,0.7261697466241872,1.0,143.0,3.880461187745309,1.3751030421433246,Female,South,Married,Engineer,PhD,Business,Education,False,True,True,True,,False,0
45.0,0.0,,2.0,419.5688163131019,9.0,3.0,1982.094493468813,394.360932831374,48.11994763203318,0.5270355426171265,0.0,364.0,3.590853963841357,11.716653380958652,Male,Central,Single,Teacher,High School,Savings,Technology,True,True,False,False,True,False,0
45.0,1.0,5.0,2.0,1788.401217874302,11.0,6.0,2296.912212703491,636.7652795651779,359.4994022601807,0.7494023017633701,0.0,21.0,3.1828633337163437,40.421439352804185,Female,West,Married,Other,Master,Savings,,False,True,False,False,True,False,0
53.0,1.0,24.0,3.0,12207.556686585507,7.0,7.0,575.567704878419,168.4386331240303,165.9552127888668,0.8677510577787381,2.0,50.0,4.360202991169693,10.692187741682847,Male,Central,Single,Business,Bachelor,,Education,False,True,False,False,False,False,0
39.0,1.0,90.0,,6243.071537835989,9.0,7.0,5760.393945193665,1229.1423260715624,377.3952243264844,0.9211525815891253,0.0,,3.1662415332969536,6.985627895695651,Male,North,Married,Business,PhD,Checking,Other,False,True,False,True,False,,0
43.0,4.0,49.0,1.0,2338.6189470382474,13.0,1.0,432.81084111310776,476.1718489996728,58.34316922563949,,0.0,41.0,3.8378331980046636,4.118640014515474,Male,South,Married,Business,Bachelor,Checking,Technology,False,False,True,True,False,False,0
35.0,1.0,66.0,2.0,399.94705503996374,13.0,4.0,465.22054957743,605.3473228233889,68.08718639558717,0.7795684122095746,1.0,83.0,1.8240316529790503,,Male,Central,Married,Engineer,Master,,Other,False,True,False,False,True,True,0
,,58.0,2.0,439.3364479322628,10.0,8.0,710.7500878965659,322.9554581379609,26.37840176123748,0.8196024285067005,0.0,72.0,2.8605646899156625,6.406857837547205,Female,North,,Engineer,Master,Business,Education,False,True,False,True,True,True,0
44.0,1.0,17.0,1.0,510.15367998938694,9.0,6.0,544.1705190755187,323.80043641496377,178.98482331790376,0.9369509899288577,0.0,166.0,3.228666916379594,6.4134426688581065,Male,South,Single,Engineer,Bachelor,Investment,Healthcare,False,True,False,True,True,False,0
39.0,1.0,44.0,3.0,933.0403758327293,11.0,4.0,1454.8876390708233,278.9610524607305,85.68118495564492,0.7357287996123933,0.0,206.0,3.472885927537345,2.3279159448231077,Male,East,Married,Teacher,High School,Checking,Education,False,False,True,False,False,False,0
21.0,2.0,50.0,3.0,1169.2426500363142,5.0,7.0,,276.06672565262414,309.8851323826942,0.6703178492277915,1.0,365.0,4.011878521117097,6.344602509625128,Male,West,Married,Student,High School,Business,Technology,True,False,True,True,False,False,0
43.0,4.0,8.0,3.0,7941.9547092708035,11.0,9.0,715.46581281695,1164.4582749977162,515.2938360722382,0.7282014569960594,0.0,136.0,3.213691533297322,15.11110997982901,Female,Central,Single,Other,Master,,Education,False,True,False,False,True,False,0
43.0,2.0,,5.0,693.5241497268153,7.0,4.0,901.1653610290533,746.2338799148952,50.208621796689975,0.8163279816289611,0.0,365.0,4.083779255378325,,Male,East,Married,Student,High School,Savings,Technology,False,False,False,False,False,False,0
33.0,0.0,22.0,5.0,1323.5108001836347,12.0,4.0,3530.0986511103542,378.38376657223455,129.01190986978585,0.9710682302612496,1.0,166.0,3.5249101880900624,2.2798803450528937,Male,Central,Married,Teacher,Bachelor,Business,Finance,False,True,False,False,False,False,0
27.0,2.0,1.0,3.0,5048.321379227235,10.0,5.0,8866.310163242299,965.5845985046277,58.01021125384746,0.6972280340477758,1.0,76.0,3.63847056221709,8.99694519578668,Male,West,Single,Engineer,High School,Savings,Healthcare,False,True,False,True,False,False,0
54.0,2.0,37.0,3.0,3230.7308338680227,12.0,7.0,857.7473353743304,1003.9651842839525,68.82818203760449,0.7825384502328838,0.0,64.0,2.3381574055349796,0.5527267162472007,Male,North,Married,Engineer,PhD,Savings,Healthcare,False,True,False,True,False,False,0
44.0,1.0,40.0,1.0,4378.492133732757,9.0,4.0,1460.5718434001558,540.4750876765229,532.9165305880334,0.7824840370295972,1.0,88.0,4.432504525832901,,Male,North,Married,Teacher,Master,Checking,Technology,False,False,False,True,True,False,0
37.0,0.0,28.0,5.0,2724.164352285301,6.0,8.0,2216.132563075842,401.8416688416355,656.9610675456893,0.587202454352254,0.0,365.0,2.929524773731366,26.87076399350729,Male,North,Single,Engineer,Bachelor,Savings,Finance,False,,False,True,False,False,0
28.0,0.0,8.0,4.0,,10.0,6.0,1729.866862621289,699.5541869751432,47.18024761877081,0.729008597870871,0.0,310.0,4.983860874199007,6.8892109785921605,Female,North,Single,Doctor,Master,Checking,Education,True,True,False,False,True,True,0
31.0,1.0,23.0,3.0,,6.0,8.0,2745.0837294550925,142.9464053576613,197.13273554965434,0.7965910039067389,0.0,22.0,4.825267215226291,29.977731249851924,,North,Married,Retired,Master,Investment,Finance,False,False,False,True,False,False,0
53.0,2.0,18.0,3.0,959.350408589133,15.0,6.0,234.98755111198298,539.9280945109881,137.0330499024237,0.7960436405170895,0.0,29.0,2.5872088074791866,2.380961557497211,Male,East,Married,Engineer,Master,Business,Technology,False,True,True,,False,False,0
41.0,1.0,120.0,3.0,1499.61779611351,7.0,3.0,1163.9836479971416,144.55740059759475,154.0187409096046,0.9468569997055621,0.0,344.0,3.2357759405472843,2.288732700861313,Male,Central,Married,Student,High School,Checking,,False,True,True,True,False,,0
34.0,0.0,62.0,2.0,3498.751802468697,10.0,7.0,505.9255945558512,380.3950433111781,32.174431635636196,0.8023895555961726,1.0,,4.1366362010196305,8.82815375511416,Male,North,,Teacher,PhD,Savings,Finance,True,,True,False,True,False,0
45.0,3.0,51.0,5.0,3056.6285026389073,10.0,5.0,717.4981340982213,125.83193861929058,89.36946337850436,,3.0,161.0,1.5908886341781363,0.6428976854059179,Female,South,Married,Teacher,Bachelor,Savings,Healthcare,False,True,False,True,True,True,0
31.0,2.0,7.0,4.0,8123.322557823755,9.0,3.0,8033.24132329578,1443.6554462837626,276.10475250881296,0.9058666002703889,1.0,18.0,2.765932630939409,3.7417093488595206,Female,Central,Single,Engineer,Master,Savings,Education,False,True,False,True,False,True,0
55.0,2.0,14.0,2.0,9510.599835951625,14.0,5.0,1562.721825379973,44.62584826257117,105.11004248647068,0.8505511683601717,0.0,267.0,3.757150058773629,11.013909267224301,Female,South,Single,Teacher,Bachelor,Checking,Education,False,False,True,False,,False,0
53.0,0.0,17.0,2.0,8308.6222119282,16.0,5.0,682.3372929662829,1005.5280789489818,1609.4844013019283,0.7207960797209989,0.0,204.0,3.436789014517744,2.200793682636535,Male,East,Married,Engineer,Master,Savings,Education,False,True,False,False,False,False,0
35.0,4.0,,4.0,2605.080005133411,13.0,2.0,1395.603247090822,95.61305666343034,46.919076217306994,0.7995012334368246,0.0,156.0,1.4197975103186748,3.4821064171869627,Female,East,Divorced,Retired,Bachelor,Checking,Technology,False,False,True,True,True,True,0
33.0,3.0,1.0,4.0,8630.652456755714,,3.0,304.7225536548007,128.73081147195532,638.0690214076466,0.8531874458505772,1.0,365.0,4.7109466352995994,9.830849892139893,Female,,Married,Business,Bachelor,Savings,Education,False,True,True,True,False,False,0
