customer_id,age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees,churned
197aa9c2-2a81-44fa-bcca-a27aea87fa52,25,Male,East,Married,Self-employed,College,2,Checking,91,2,3401.33,0,0,5,1,1,0,1,1820.84,433.38,962.04,0.28401611509856106,0,730,1,0,Healthcare,0.55,0
0b8e2c35-3106-4e9e-b8c4-272ef538c538,78,Female,North,Divorced,Self-employed,PhD,2,Savings,91,1,12031.7,0,1,7,0,0,6,0,2419.2,1310.03,419.0,0.7032997947191872,0,153,4,0,Other,6.09,0
f3be50d9-60d2-4ef6-8940-45e1f4dd2a4f,42,Female,South,Married,Employed,Bachelor,1,Savings,73,1,3904.33,0,1,8,0,1,2,0,2225.08,2132.92,643.51,0.0867144941130017,0,730,5,0,Technology,3.17,0
0ea8bb33-8595-4059-bdf4-4b77a79cb527,47,Female,South,Single,Student,Master,2,Savings,57,1,6307.24,1,1,12,0,0,3,0,1718.01,1183.91,477.21,0.22185306285167405,1,730,1,0,Technology,12.71,1
97e1b7fb-b8c8-469c-9138-4b3fcc10b9d5,53,Female,North,Single,Employed,High School,2,Savings,83,1,5706.24,0,1,9,1,1,2,0,1966.14,794.31,938.04,0.8965743726951101,1,256,1,0,Retail,4.48,0
a4993f3a-4664-47a3-8abc-ad6e075fa544,20,Female,North,Married,Student,Bachelor,0,Savings,106,4,4082.91,0,0,8,0,1,5,0,2131.06,1007.73,839.54,0.6523814024368831,0,730,1,0,Technology,2.53,1
9b794861-5e28-4702-b106-bb487f9a6119,68,Female,West,Divorced,Employed,College,1,Savings,21,3,6250.67,0,0,10,0,1,2,1,119.53,653.68,582.18,0.5467865694769528,0,165,5,0,Other,14.32,0
596e8467-f2bb-4a3a-a532-7318c4b3b06a,68,Male,East,Divorced,Self-employed,Bachelor,1,Checking,32,3,1714.58,0,1,8,1,1,2,0,1883.1,779.85,569.53,0.3696512670503759,0,83,1,0,Retail,10.12,1
2e485951-8765-45e3-a92a-da63f5df5b7f,39,Male,East,Single,Retired,Master,1,Checking,78,2,6834.79,0,1,1,0,0,4,0,1746.32,1681.91,1003.14,0.34800529624332743,0,271,2,0,Healthcare,0.73,0
16a39464-c810-4ca5-b9de-90f0de123d12,53,Male,East,Married,Self-employed,High School,3,Savings,71,2,4821.69,0,0,4,0,1,4,0,1897.45,1910.75,990.27,0.4920782206529135,0,730,4,0,Other,6.29,1
b84085b0-79ac-46b3-8ad8-a3a89f534b87,50,Other,West,Married,Employed,Bachelor,0,Savings,119,4,2776.41,0,1,4,0,0,3,1,1460.23,336.52,895.37,0.6839476782014033,0,730,5,0,Manufacturing,21.92,0
9e6f9579-f39a-426b-9d05-72281914c8e7,58,Female,East,Married,Employed,Bachelor,3,Savings,57,4,1521.45,0,1,9,1,0,4,1,252.82,1330.31,1389.39,0.8314333879553136,1,730,2,1,Retail,18.39,0
328a6282-e192-4057-b92b-d9de55462698,66,Female,West,Single,Self-employed,Bachelor,1,Checking,110,3,3724.05,0,1,10,1,0,1,0,2327.89,2046.78,728.48,0.0948072632976199,0,730,2,1,Other,10.82,1
b21c0dae-1ad2-4d23-bf24-b55d630c3b13,70,Other,North,Married,Employed,College,1,Checking,115,3,4672.17,0,1,14,1,1,1,1,1542.62,1759.05,703.46,0.7510044271638386,1,730,3,0,Healthcare,10.11,1
42090691-5b48-43e8-a90d-ff3b002c1c89,37,Female,East,Divorced,Student,Bachelor,1,Savings,44,1,3028.9,0,1,11,1,1,2,0,1717.76,523.08,1246.77,0.82402207018017,1,730,2,1,Education,10.46,0
12021774-354e-4fc5-bb75-4f60627c637d,30,Female,East,Single,Self-employed,Bachelor,2,Checking,76,1,11175.32,0,1,9,1,1,2,0,1047.57,571.46,991.75,0.0330308454971292,1,730,2,0,Manufacturing,20.84,0
1cd1a06a-49e1-49bb-a001-82fd7564fad8,76,Male,East,Single,Employed,High School,1,Savings,99,3,2549.19,0,1,10,1,1,6,0,1140.87,531.43,966.03,0.6725167699575094,0,730,2,0,Education,6.31,0
1c313bcf-838f-47f5-933d-c82befd75271,18,Male,West,Single,Employed,Master,3,Checking,32,2,3210.92,0,0,10,1,0,0,1,1426.2,1234.37,1206.65,0.4637876833080107,0,730,1,0,Technology,16.54,1
56542411-a4c0-4268-a833-880dd21da45e,39,Male,South,Divorced,Self-employed,Master,1,Premium,38,1,6541.3,0,1,7,0,1,1,0,2937.54,652.48,778.13,0.9460305262375261,0,730,3,0,Technology,1.84,0
cafcf334-65a6-4f7e-93af-01f33871fd41,35,Male,East,Married,Employed,College,0,Checking,74,3,6723.87,0,1,11,0,1,3,0,464.58,1793.49,689.1,0.7400833140386793,0,730,4,0,Technology,11.08,0
b6b8fe38-22e4-44b4-a40d-a634e936bcb2,36,Female,East,Married,Employed,Bachelor,2,Savings,105,3,5549.75,0,1,5,1,1,3,0,1839.3,1596.85,847.52,0.2414354672393093,0,730,1,1,Other,18.23,0
49095dfa-dbe6-44b0-abaa-52f98bed3919,35,Male,East,Single,Student,Bachelor,2,Savings,70,2,7440.08,1,1,12,1,0,4,0,1053.3,1555.06,424.69,0.6737318118615795,0,730,1,0,Retail,5.37,1
ac1315c4-40a5-45ab-b1b5-d98bf48cae12,61,Female,East,Divorced,Retired,College,1,Savings,102,3,3506.43,0,1,5,1,0,3,0,2259.75,463.8,607.0,0.7114516000130103,0,730,4,0,Retail,9.91,0
2f256cb8-ae1e-4717-95b8-2516cce6d151,27,Female,South,Single,Employed,Bachelor,1,Savings,87,4,5210.74,0,1,9,0,1,4,1,743.72,1904.78,506.16,0.8484542055870256,0,358,3,0,Retail,7.99,0
fc09e39e-ca58-40bd-8e5a-9b5ddc10b3e2,78,Female,South,Single,Self-employed,College,1,Checking,16,2,3982.31,1,1,5,1,1,7,1,1513.36,811.38,1035.56,0.2606225531737597,1,730,4,0,Healthcare,12.27,0
f3d8b6f7-2e7d-49e3-986e-0c70a66077eb,58,Male,West,Married,Student,High School,1,Savings,53,3,2517.79,0,1,5,0,1,2,0,1765.91,773.29,371.62,0.006257655239371163,0,730,3,0,Technology,10.87,0
8c8e2d90-df40-4426-bcf3-ba122a036c5b,62,Male,West,Single,Employed,College,3,Savings,65,1,7721.4,0,1,8,1,0,2,0,1538.05,1354.32,1087.18,0.020648506369089104,0,252,1,0,Manufacturing,17.7,0
07b89787-8bed-4f1e-81ad-5da20438101b,69,Female,North,Married,Employed,College,1,Checking,27,1,6349.99,1,1,13,1,0,0,0,2003.24,1776.3,139.86,0.30544948152237683,0,730,5,1,Technology,2.52,0
541731d4-45d0-43f3-95db-7476d7fbe2e4,75,Male,South,Married,Self-employed,College,1,Savings,70,1,11769.7,0,1,4,1,1,4,0,1255.27,1201.98,1383.57,0.23408074732163509,1,730,3,0,Retail,10.15,0
689cef3b-fd5c-4507-9125-cde81d7e95b5,63,Other,South,Married,Employed,Bachelor,1,Checking,110,3,6291.1,0,0,10,1,1,7,1,2238.63,1491.53,96.92,0.6319682804935722,0,35,5,0,Manufacturing,6.48,0
b6d3839b-1646-486b-be95-71bea71e68b0,27,Female,East,Divorced,Employed,PhD,3,Savings,68,3,5910.77,0,0,12,0,0,3,0,2428.41,1338.47,541.9,0.23047790565285897,0,730,3,0,Other,14.21,0
a5448f7d-100d-4938-84d9-23afe97fcbe6,74,Male,East,Single,Employed,Bachelor,1,Checking,105,3,3146.98,0,0,7,0,1,3,0,1435.95,1951.51,614.47,0.5142502030146918,2,730,2,0,Healthcare,7.98,1
59fab25e-3e44-4d61-b860-06044e80b97d,56,Female,North,Married,Employed,College,1,Checking,118,1,3038.43,0,1,7,0,1,3,0,2844.87,1978.89,797.39,0.8449080156316847,0,730,5,1,Manufacturing,3.05,1
0f4d9883-21d8-4372-bdfd-ac25486d3ecb,61,Female,East,Single,Employed,Master,1,Savings,19,2,5510.03,0,0,8,1,0,5,1,24.63,1565.36,1070.5,0.5956757030975183,0,730,3,0,Other,6.93,0
2697b2dc-826f-414a-96aa-16ffe2035a1c,78,Female,West,Widowed,Employed,College,0,Savings,94,2,5212.08,0,0,7,1,1,1,1,1742.94,1174.59,553.63,0.4185528674442417,0,730,3,0,Healthcare,6.4,0
2795884a-89f8-4655-9248-cef8684ea7c0,38,Female,West,Single,Employed,Bachelor,2,Checking,95,2,1571.62,0,0,6,1,0,6,0,180.85,2241.86,427.95,0.6136209484937528,2,730,1,0,Manufacturing,14.58,0
e371cf35-2f81-4266-9276-fa8b38961aa2,47,Male,North,Single,Student,Bachelor,2,Checking,78,3,1215.8,0,0,10,1,0,2,1,590.8,1486.16,1126.78,0.26383829436763917,0,730,5,0,Manufacturing,8.01,1
758c5325-957d-4387-ae5e-8ce1c6627cff,62,Male,East,Married,Self-employed,Bachelor,2,Savings,42,2,3199.9,0,0,11,1,0,6,1,1177.78,1389.75,1243.38,0.971976465989133,1,65,2,0,Other,17.31,0
980224aa-b371-47cf-b61a-fa45e147bb0c,41,Male,West,Widowed,Employed,Bachelor,1,Checking,37,2,2384.27,0,1,7,0,0,5,1,2736.65,1273.55,732.83,0.6476508299379747,1,199,1,0,Manufacturing,2.63,1
220353d4-b0b1-460c-add8-6fb1636d2ca0,39,Male,South,Married,Employed,Bachelor,1,Savings,28,1,1657.45,0,0,8,1,1,3,0,53.7,2092.62,1353.37,0.023623052855639037,0,730,5,0,Manufacturing,11.65,1
c979750b-0da7-4839-ae7d-714f41be1c40,45,Male,East,Married,Employed,College,1,Savings,74,2,2622.37,1,1,8,0,1,1,1,2025.28,777.75,1202.45,0.4650102444065678,1,730,2,0,Manufacturing,7.49,0
57aeabba-5f09-4fed-a368-375d0065ab94,53,Female,East,Married,Employed,College,1,Savings,24,1,5074.57,0,0,8,0,0,1,0,1818.39,1489.56,1139.96,0.49845646621633033,0,730,5,0,Technology,5.66,0
254a2876-308b-44ce-bb5a-38e8b2d917c4,72,Male,West,Single,Unemployed,College,0,Savings,66,4,2732.41,0,1,4,1,1,1,0,1570.57,821.3,1926.42,0.6768914635011327,2,730,3,0,Manufacturing,13.53,0
0e4dec0b-9e25-435a-84f5-cf383828c337,31,Female,North,Single,Retired,PhD,5,Savings,76,1,9823.03,0,1,10,1,0,0,0,1654.59,378.63,881.11,0.6224270111041698,0,730,3,0,Other,10.88,0
425d5d9f-8e2c-42d7-b37e-eb6f2785a1c8,28,Male,West,Married,Student,Bachelor,0,Checking,34,1,8420.98,0,1,7,1,0,2,1,1496.09,980.25,886.78,0.002314375675475322,1,89,3,0,Manufacturing,11.12,0
4f10dacf-bdcb-4b85-92e2-58101c2550bc,54,Male,South,Single,Employed,College,2,Checking,108,4,1550.96,1,1,9,1,0,2,1,323.49,689.56,1357.78,0.9129729813787438,0,730,2,0,Other,14.46,1
72d89766-efd1-4386-915c-3741b1fb8473,56,Female,West,Divorced,Retired,College,1,Checking,85,3,9089.18,1,1,7,0,1,7,0,1567.04,1537.55,525.55,0.4809217409707256,2,730,1,0,Manufacturing,6.95,0
43686366-9ea5-4032-bd5f-b40cd383ffb6,36,Female,West,Married,Employed,College,2,Savings,64,3,10314.69,0,0,8,1,1,3,0,599.73,1056.22,794.26,0.735306073163849,2,185,1,0,Other,10.79,1
23378497-758d-4797-912a-09d84e2d1cb8,45,Male,East,Divorced,Employed,Bachelor,1,Savings,32,1,4320.19,0,0,10,1,0,3,0,815.86,552.15,645.21,0.14475683164245012,0,730,2,1,Manufacturing,0.45,0
4f2a36c4-f5cd-431d-8c67-f9305d94b051,61,Female,West,Married,Employed,Bachelor,2,Savings,49,1,5463.64,0,1,7,1,1,4,0,1329.9,1847.98,110.44,0.7572604324749286,0,168,1,0,Manufacturing,11.68,0
6aa91e25-193b-4eec-90ee-712fddfbad5f,35,Female,North,Married,Employed,High School,2,Savings,48,4,6604.61,0,0,9,1,1,5,1,715.72,1722.59,943.09,0.9250918282164742,0,213,2,0,Retail,8.79,0
c76a1268-141c-4915-8a16-2ab7d2652676,75,Male,South,Divorced,Employed,High School,2,Savings,46,3,4368.2,0,0,6,0,0,4,0,1341.41,1129.55,1232.41,0.18283389578693432,1,245,5,0,Retail,0.84,0
5fbc99a1-01f0-4ee8-9980-9c21356ac4f9,78,Female,West,Married,Retired,Master,1,Savings,78,1,4073.43,0,1,7,0,1,3,1,915.88,1135.7,1707.15,0.777056755855719,1,730,5,0,Healthcare,9.51,0
45ce47fc-c8c5-4392-9098-79d85a7f481b,26,Female,North,Single,Unemployed,Bachelor,3,Savings,118,2,4890.45,0,0,7,0,1,2,1,940.5,800.14,1267.78,0.397312615518577,0,730,1,0,Retail,10.38,1
eee41d3a-e4a5-4278-95b8-1d6157bda688,28,Female,South,Married,Retired,College,3,Savings,17,2,6701.26,0,0,9,0,0,2,0,893.64,1798.35,843.43,0.632141046195858,2,730,1,1,Healthcare,3.36,0
231367e2-9403-462f-9021-ca042f915673,31,Male,North,Married,Self-employed,High School,1,Savings,41,4,6894.22,0,1,10,0,0,5,0,738.94,575.82,1230.76,0.26454312632062116,0,109,3,0,Manufacturing,12.19,0
80668dd2-5293-4f2b-bd83-37fa42e15f5c,46,Male,East,Married,Student,PhD,2,Premium,5,1,9115.18,0,0,11,0,0,3,0,2366.33,1472.76,494.52,0.033930293699137914,0,730,3,0,Education,12.58,0
5e22976f-774a-47d7-ae6d-5827d0b17645,58,Female,North,Widowed,Employed,College,2,Checking,70,4,5686.66,0,1,4,1,1,3,0,2193.57,717.24,677.51,0.8272396604299731,1,44,2,0,Other,17.03,1
a52d19e4-3722-4126-a270-c53673ce4ad3,47,Female,North,Divorced,Employed,Master,2,Savings,86,3,1777.35,0,0,8,1,1,5,0,1834.39,1192.12,831.06,0.2787038197175765,0,730,1,0,Technology,16.06,1
3a139ffa-9362-47b4-b7b0-cb786aae58dd,28,Female,East,Single,Unemployed,High School,1,Checking,78,4,2157.85,0,1,6,1,1,3,1,2412.22,2063.76,670.29,0.9230716231505995,0,730,5,0,Manufacturing,10.77,0
eb1dd60b-8a57-4fc1-9579-0204977b1725,68,Male,West,Single,Employed,Bachelor,2,Savings,21,4,5939.54,0,0,11,0,1,2,0,944.99,485.82,697.79,0.6677094049260551,0,730,4,0,Retail,23.14,1
dfb64cdb-f75f-41ce-b2d7-28576bfa9ed9,50,Male,South,Married,Employed,High School,1,Savings,67,4,5582.43,1,1,3,0,1,3,1,808.74,985.91,829.97,0.2846052189079047,1,730,5,1,Technology,4.19,1
8acb50e0-70c7-4062-b7ca-8853ea362e40,25,Male,East,Married,Self-employed,Bachelor,1,Checking,38,1,4312.13,0,0,4,0,1,3,0,1195.72,789.78,74.47,0.08939086817216857,0,730,4,0,Education,10.89,0
2103d06e-cac9-4907-ae2d-066f3ebff542,49,Male,South,Single,Employed,College,1,Savings,42,3,2933.94,0,1,9,1,1,3,0,1339.59,1116.27,1052.36,0.2030340157151197,1,730,3,0,Technology,9.21,0
9ac4434c-5652-45c5-b871-7c64cccfef09,53,Female,South,Married,Employed,High School,0,Savings,45,3,8847.99,0,0,9,0,1,0,0,2596.67,1804.99,87.02,0.5280293320909347,1,730,1,0,Healthcare,13.45,1
87a4b6b6-3a30-49ff-a6a7-512e43990ced,57,Female,South,Divorced,Employed,Bachelor,3,Savings,62,3,3919.15,0,1,9,1,1,4,0,1245.47,1280.63,600.64,0.7557124797510341,1,730,3,0,Education,10.36,0
1188238f-686c-4be3-9329-41786e3e85e0,48,Male,West,Single,Employed,Master,0,Checking,51,4,7089.19,0,0,3,0,1,3,1,704.26,526.35,647.07,0.4896919494778451,1,300,1,0,Other,13.98,1
448b6db5-3a2a-4759-bd30-182f8e8e2ecf,33,Male,West,Single,Student,Bachelor,0,Checking,60,4,5705.55,1,1,7,1,0,2,0,1152.82,263.41,590.01,0.43249275300635415,0,730,2,0,Other,14.55,0
bf838381-2f52-4a40-97e6-065ce35294d1,25,Female,North,Divorced,Employed,College,2,Premium,63,2,3467.31,0,1,12,1,1,6,1,885.25,289.59,790.25,0.9459175875557885,0,358,5,0,Technology,9.83,0
13463697-1fb1-4f7b-8d37-b5da06a27a14,28,Male,North,Married,Employed,Bachelor,1,Checking,38,4,7024.18,0,0,11,1,1,0,0,372.41,658.08,188.85,0.47002052238699377,0,730,2,0,Manufacturing,4.56,1
25b5cdc7-84ac-4cfb-bced-dc99850810de,60,Male,North,Married,Employed,College,1,Savings,89,1,4470.15,0,1,10,1,1,1,1,1559.7,1816.49,639.36,0.6074429425863762,0,332,5,0,Education,4.27,0
90797f3b-3862-42ee-8429-e0ba915bca77,19,Male,West,Married,Self-employed,College,1,Checking,34,4,7070.8,0,1,9,1,1,2,0,2204.49,786.4,1335.56,0.4310549356171359,0,730,2,0,Retail,11.13,0
93845a85-1ffc-4ee1-a44a-0bb5b3ebab11,79,Male,West,Married,Student,High School,0,Savings,22,3,1198.89,0,1,6,0,1,5,0,2052.03,1193.69,1058.58,0.2156206584233601,0,730,1,0,Manufacturing,5.12,1
eeb8cb9d-36ec-46c1-9bd3-e47021cc1b4b,74,Female,West,Divorced,Employed,Bachelor,1,Checking,99,4,5784.33,1,0,5,0,1,1,0,1398.34,925.43,1087.51,0.9168217970014749,1,111,2,0,Other,12.28,0
705ad926-6acb-4a6a-8c3a-831010842881,70,Female,East,Divorced,Self-employed,Master,0,Savings,58,2,590.68,0,1,7,1,0,1,1,1359.52,1448.02,40.18,0.24992675264939745,0,345,4,0,Education,4.71,0
982f8598-e5f6-46b8-bc51-510849858e96,53,Female,West,Married,Employed,Bachelor,1,Savings,81,3,10417.22,1,0,6,1,0,1,1,1190.4,1518.19,431.09,0.44943876994652965,0,730,2,0,Technology,9.2,0
9abbe8be-2dbf-475f-9b0d-3e13d2986bc9,74,Male,East,Divorced,Employed,High School,0,Checking,5,2,11245.91,0,0,16,1,1,4,0,2068.44,1342.5,499.95,0.8652757606413471,0,730,4,1,Education,8.64,0
9a1719c8-e169-4834-863b-19483e821e54,51,Female,East,Married,Self-employed,College,2,Savings,69,4,2494.7,0,0,12,0,0,2,1,1983.72,1256.23,1149.28,0.6000070137758077,0,730,2,0,Retail,15.45,0
929383ad-acf5-4186-9638-980fa81153c5,25,Female,East,Single,Employed,Bachelor,2,Savings,8,1,12911.1,0,1,15,1,1,2,0,1205.05,947.45,547.17,0.8764523315168553,1,730,2,1,Education,2.85,0
583e1d32-17d9-42ef-b5c2-b4952e7c3051,61,Female,East,Married,Employed,College,5,Checking,82,1,11122.39,1,1,9,0,0,4,0,1150.0,1764.72,648.02,0.7723166381341422,0,730,3,0,Education,11.03,1
e51d6389-255f-424f-8221-d109278894d0,45,Female,East,Single,Unemployed,College,1,Savings,85,1,4419.11,0,1,5,1,1,2,0,1496.04,1649.5,140.74,0.45611181208429563,1,334,4,0,Retail,6.96,0
787707a4-9227-41dd-aa6a-ec1b6fc134b0,67,Female,West,Single,Employed,PhD,2,Checking,63,2,5606.38,0,0,3,0,1,4,1,101.08,1099.75,48.28,0.5991158855801796,1,730,5,0,Manufacturing,5.98,1
9162fad2-5100-4c72-be3c-211ccf09072f,37,Male,East,Divorced,Student,Bachelor,2,Checking,49,2,2835.85,0,1,3,1,0,4,0,2099.45,1583.57,385.86,0.5854394923577774,0,730,3,0,Education,7.31,0
f30cf03f-2774-4420-84c0-7014b682fe36,73,Female,West,Single,Student,Bachelor,3,Savings,50,3,1213.44,0,1,10,1,1,4,0,2240.59,1535.2,885.13,0.21935949829035128,2,730,3,1,Manufacturing,16.84,1
5dd3865c-656b-4c8a-899b-9f275ce4cdd6,62,Male,West,Single,Self-employed,High School,3,Checking,72,4,3449.57,1,1,9,1,0,1,0,744.4,514.73,602.13,0.9455975769218974,1,126,2,0,Healthcare,10.83,0
14fa3a84-decf-4e5e-a041-611091cc5550,72,Female,East,Married,Employed,PhD,1,Savings,32,2,5476.0,0,0,7,1,0,0,1,2029.03,787.48,1187.35,0.11812078093915135,0,730,4,0,Technology,6.16,0
6e68437b-c2c2-4432-94e1-ac39a652cb50,53,Male,East,Married,Student,College,0,Checking,20,3,3948.63,0,0,7,0,0,0,0,1308.19,1195.01,716.76,0.8463240497064308,0,730,3,0,Education,6.6,0
a2dededb-2264-402e-8c2b-ac3ce9a3634f,56,Male,North,Married,Employed,High School,0,Savings,104,4,4208.14,0,1,8,0,1,3,0,2733.15,1864.19,727.96,0.05427764689249204,1,730,1,0,Technology,17.88,1
a4243eb2-6a07-48d8-9c08-611aee821af2,35,Male,West,Single,Employed,College,2,Savings,73,1,9346.94,0,1,9,0,1,1,1,1718.49,1827.96,626.65,0.9051051110298045,1,254,2,0,Education,1.39,0
b9b98e35-3500-48e7-abf7-ded9f7325ca8,78,Male,South,Married,Student,Master,0,Checking,115,4,8782.66,1,1,8,1,0,3,0,1788.5,856.02,417.29,0.8651307973732669,0,114,4,0,Healthcare,13.8,1
de500c76-fb72-41af-9fd6-4d1131525d3a,65,Female,East,Widowed,Employed,Bachelor,0,Checking,13,3,6954.17,0,1,7,0,0,2,1,2797.39,1842.92,1553.42,0.4011356587722843,0,730,4,0,Manufacturing,10.18,0
ea332929-d46b-4288-be41-3cda0bba984b,40,Male,South,Single,Employed,High School,2,Savings,23,3,5517.03,0,1,3,0,0,4,1,2227.15,301.23,358.79,0.322952645604325,0,730,3,0,Manufacturing,12.39,0
558255a4-9a48-49d7-ad19-1f8f6526577b,79,Female,South,Divorced,Self-employed,Master,2,Checking,89,3,2224.85,0,1,12,1,0,1,0,916.97,590.34,962.95,0.209795414015988,1,730,2,0,Other,9.13,0
b432d7c8-8eb7-488d-8d6e-e8d0d73cf4d6,28,Female,West,Married,Employed,Master,1,Savings,3,3,5611.6,0,0,8,1,0,2,0,1257.3,1164.34,1146.78,0.5065711126021791,0,730,4,0,Other,10.99,1
dbc5192d-3a7a-4b69-9650-e1da25c3c4a6,29,Female,West,Married,Employed,Bachelor,0,Savings,44,1,8102.91,0,1,7,1,0,3,1,1690.09,1507.04,791.84,0.08862370028281363,1,730,5,0,Education,4.22,0
ed7b705c-1d09-48e6-a9be-4c37fd9ae21b,70,Female,South,Divorced,Employed,Bachelor,2,Checking,112,4,4429.02,0,0,10,1,0,4,0,776.21,1317.58,854.45,0.5022207719147787,0,288,2,0,Manufacturing,13.86,0
a2d02acd-9631-4b25-bff6-78737143202a,51,Male,West,Married,Employed,College,1,Savings,31,4,8008.36,0,1,10,0,1,3,0,2002.15,918.07,497.71,0.211203856210896,0,77,4,0,Retail,3.4,0
77fb48dc-4512-43c6-9213-0ea5696197d2,35,Female,South,Married,Self-employed,High School,0,Checking,95,4,2480.1,0,0,9,1,1,2,0,2024.13,1571.45,510.86,0.8448301231129108,1,730,3,1,Other,9.96,0
d3b27c52-9ebb-4df7-8052-65aedc16c72c,59,Female,South,Single,Student,Bachelor,0,Checking,102,4,1534.8,0,1,11,0,0,4,1,2948.76,536.71,847.33,0.6304473870014575,0,227,3,0,Education,7.32,0
ecd0a827-9fc6-4c96-8227-6901b1d8268f,54,Other,North,Single,Retired,College,1,Checking,95,2,8434.74,0,1,9,1,0,5,0,1582.69,869.22,1207.12,0.4612386113320539,1,730,2,0,Retail,1.71,0
61e66945-87a4-488f-b43a-8b4d600c8b2d,47,Female,North,Married,Unemployed,Master,0,Savings,79,3,10887.26,0,1,17,1,1,3,0,2379.16,1633.77,1059.7,0.4909564834266137,1,730,3,0,Education,13.09,0
8a1c55f6-01ca-4319-82b8-3d8f3dd85400,46,Male,North,Married,Employed,Bachelor,0,Savings,73,3,3207.71,0,1,5,1,1,3,1,2042.64,1657.71,30.08,0.16999267486366332,0,730,4,0,Healthcare,11.42,0
8cb762f0-59dc-48a7-85b5-ef5538c821ee,67,Male,East,Married,Self-employed,High School,0,Savings,7,4,2816.25,1,1,5,1,0,1,1,1237.34,1078.42,489.03,0.7068136825486122,1,123,5,1,Education,7.96,0
d7e8f137-46f7-4ef2-b41c-56362418054b,25,Male,West,Widowed,Employed,Bachelor,0,Savings,4,3,8066.89,0,1,9,1,0,5,0,1162.62,1681.7,1327.53,0.841906717321494,0,281,5,1,Technology,12.44,0
9a041208-23bd-42d8-baf0-bbc7d9439476,52,Female,North,Married,Employed,Bachelor,1,Savings,10,2,2907.15,0,0,8,0,0,0,1,1514.98,1750.7,858.11,0.030189840334316265,0,117,1,0,Technology,16.82,1
774aa01a-6586-4fb3-a62c-49e90a136ca1,46,Male,West,Married,Employed,Master,1,Savings,75,1,2382.87,0,1,8,1,1,0,1,1044.96,985.27,397.38,0.09412671589155153,0,730,2,0,Manufacturing,0.77,0
cee6a708-1e54-44e9-90d5-9c9a41c5a77a,74,Female,East,Married,Retired,High School,3,Savings,56,1,1922.02,0,1,7,1,0,4,1,1530.09,1508.2,207.46,0.8004630158859887,0,125,5,0,Other,7.8,0
07e29a36-af38-43eb-be5f-7aeb2cad4f92,46,Female,East,Divorced,Retired,Bachelor,2,Savings,12,1,8409.4,0,1,5,0,1,3,0,1743.72,1534.72,886.87,0.48295918262482773,1,730,2,0,Manufacturing,9.24,0
d24e92d4-1ab1-42b3-95c1-8429835c07ce,79,Female,East,Single,Self-employed,College,0,Savings,107,1,5079.92,0,1,10,0,1,5,1,2483.94,949.09,966.55,0.9175286660821769,0,730,1,0,Retail,1.7,0
a315cb3b-d9fd-489c-9fe1-bd7e41ba2c2a,34,Male,East,Single,Retired,PhD,0,Savings,36,2,2343.73,0,0,12,1,0,2,0,2442.17,682.69,652.0,0.40010750702102527,0,730,4,0,Retail,2.22,0
5e4c6b6d-1e64-4b2c-bb41-17022f686fa6,41,Male,North,Divorced,Employed,Master,2,Savings,116,4,6370.14,0,1,5,1,1,4,0,2805.47,1441.22,1124.03,0.21270519386473297,0,258,3,1,Technology,8.53,0
ecbb7aea-0c79-4172-be38-17d03526ffaa,61,Male,West,Divorced,Employed,Bachelor,2,Savings,16,1,10040.52,0,0,6,0,0,1,1,766.96,1320.38,881.97,0.0544897694320603,1,730,5,0,Manufacturing,10.39,0
991529df-e541-4278-8f31-66929b4f87b5,37,Female,South,Single,Employed,Master,1,Checking,60,3,4823.84,0,0,10,0,1,3,0,1900.26,1323.95,485.12,0.8599846428097642,2,181,3,0,Technology,18.54,0
0f7bf60b-cbc8-4f9e-aef6-550126fd391e,49,Female,South,Married,Retired,College,0,Savings,49,1,6155.12,0,1,8,0,1,7,0,2822.8,842.57,1500.46,0.9544945373944757,2,730,2,0,Manufacturing,11.91,0
95e2f176-bccd-4cdf-9bb8-ebd8e0f872d8,63,Female,North,Married,Employed,High School,1,Savings,30,2,768.98,0,1,17,0,1,3,0,3834.31,2085.94,606.41,0.17082212224322413,2,730,5,1,Technology,7.31,0
f9ec7a93-6602-49a4-a746-dba47a92f007,22,Male,West,Single,Unemployed,Bachelor,0,Savings,40,2,1563.69,0,1,7,1,1,4,1,1341.5,1926.56,877.48,0.8669683370030946,0,730,5,0,Healthcare,3.41,0
263fd80b-2464-4bef-b840-8f78dcec28ec,36,Female,South,Married,Employed,Bachelor,1,Savings,25,3,10127.53,1,0,5,0,1,2,0,47.51,405.12,662.43,0.37175500101086467,1,730,1,0,Other,15.41,1
08022bea-4ef0-4c09-8fa0-ae1ee05e598a,45,Female,North,Married,Employed,High School,2,Savings,68,1,3825.16,0,1,4,1,1,1,0,1901.59,2033.1,957.4,0.9893378798033224,0,730,5,1,Retail,5.24,0
13fcb444-37dd-4a8d-b62e-7cbd63e4ce9b,55,Male,West,Single,Student,Master,0,Savings,5,1,2474.89,0,1,8,0,1,4,1,1403.78,637.99,663.11,0.021304109453573195,1,730,1,0,Technology,15.67,1
