age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees
54,Female,West,Single,Engineer,PhD,2,Savings,93,1,19659.705400118346,False,True,47,True,False,18,True,16332.81711459,9630.133563360076,5828.181139646919,87.94731321067775,0,272,4.050961934966193,False,Services,99.63563207247569
65,Female,North,Single,Entrepreneur,High School,3,Savings,116,2,2663.2164401181208,False,True,44,True,True,18,True,26280.490630996024,2957.567628869915,9572.795163662116,98.71606589044238,0,213,4.527599207414781,True,Services,45.28269628498703
19,Male,East,Married,Temporary Worker,High School,0,Savings,15,1,361.4003206889947,True,False,4,False,True,4,False,383.6954667455147,614.1619951104216,541.2047671141775,40.097256105228375,9,17,0.04827590427454176,False,Unemployed,427.40049732109344
23,Female,South,Single,Doctor,Bachelors,0,Current,95,2,21060.573949248894,False,True,31,True,False,5,True,33247.35008467288,3851.3895069722466,8876.332264894394,85.21434118875355,0,158,4.7046401482490765,False,Services,96.82710425782882
59,Female,North,Married,Teacher,PhD,3,Savings,72,1,14177.10143399642,False,True,29,True,True,6,False,16924.243285776927,2238.5428104393372,2890.1738642132436,87.41061070512701,1,90,4.607678010432086,False,Services,11.1761889969528
58,Male,South,Single,Entrepreneur,PhD,3,Current,41,1,38834.982360672766,False,True,32,True,True,9,False,32762.45995735849,2877.180035418591,4197.852210596114,93.28193675843497,1,295,4.665139099518955,True,Healthcare,17.754251591693
65,Male,South,Married,Technician,High School,4,Savings,1,0,945.6162578686344,True,False,0,False,False,0,False,415.30274415552134,318.8052811630521,966.8399211000074,47.26499197228595,3,21,0.24787793318220064,True,Unemployed,174.86315904650354
33,Male,North,Married,Technician,High School,0,Savings,19,1,507.4795619678513,True,True,4,True,False,5,False,327.26270449390756,238.329703178772,282.01014144207113,20.35855470893569,6,12,2.040545754991892,False,Retail,323.4076964483522
52,Male,West,Married,Technician,None,2,Current,14,2,396.55582682550414,True,True,0,True,True,1,False,76.58359397076903,350.7525904351234,377.2730883716544,48.71331972873991,3,33,2.116767332394245,True,Retail,392.0964122037961
49,Female,West,Married,Technician,None,1,Current,24,1,748.7484238037737,True,False,1,False,False,1,False,226.03022564865256,501.91675180714157,642.2919105567279,57.71740717035498,2,59,0.39672269183192277,False,Unemployed,431.7633117970499
41,Male,East,Single,Technician,High School,5,Savings,7,1,446.24923367624916,True,False,3,True,True,2,True,61.749370971741044,209.78803601908436,309.37360496186693,5.244086737508771,2,38,1.7319591976291906,True,Unknown,143.27385013465891
65,Female,West,Single,Technician,High School,2,Savings,79,1,3182.87623238862,False,True,27,True,True,6,False,25017.174457269164,6229.706647546479,3958.4948201881143,92.65666766104088,0,48,4.085931583631261,False,Healthcare,64.99652889526453
19,Male,South,Married,Unemployed,High School,6,Savings,7,1,410.69154720434375,True,False,1,True,False,2,False,460.20990312693925,889.9930541176341,858.9304299875431,48.36744075752904,8,14,0.6109787027072929,False,Retail,158.23808929759787
39,Female,West,Married,Doctor,Masters,2,Current,30,4,12424.718461612525,False,True,23,True,True,9,False,2709.0977030725962,1832.0493056957657,6792.34786354459,91.93509586044821,0,310,4.192424928426836,False,Services,47.41974286863625
23,Male,South,Married,Technician,High School,2,Current,42,3,4326.166417556199,False,True,45,True,True,14,True,30565.68002155059,9464.171357563491,4207.545820515753,80.60354449625036,0,280,4.4952238548945935,True,Manufacturing,50.369544895175764
30,Male,East,Married,Technician,High School,2,Current,30,2,46507.63035207772,False,True,33,True,True,16,True,1787.5741757014134,7572.941115863225,9196.764455854798,82.84942912889079,1,265,4.157385210326928,True,Agriculture,62.60255421836204
41,Female,East,Single,Temporary Worker,High School,0,Savings,16,1,463.680545898786,True,True,5,True,False,5,False,28.79940795845237,92.58313211432335,854.6482187090601,17.84300153236235,5,29,2.465210609011933,False,Unemployed,202.11541948906944
44,Male,North,Single,Engineer,PhD,1,Savings,95,3,20473.577161504116,False,True,28,False,True,14,False,16264.109064145197,7532.993127495137,7156.358011750589,90.62362611136226,0,40,4.697061829733492,True,Agriculture,19.251361385835253
27,Female,West,Single,Engineer,PhD,0,Current,62,5,29261.48349058178,False,False,22,True,True,19,True,15229.705192306928,5408.863431016373,4661.4296242193,90.517597900933,0,32,4.411595081167773,True,Manufacturing,21.212661899355155
49,Female,West,Single,Engineer,PhD,0,Current,97,2,17034.193913649855,False,False,41,True,True,5,True,37265.17741427986,527.0333686743062,7721.48127361622,94.84608103573659,1,160,4.1894886756110745,True,Agriculture,49.80256413311042
50,Female,South,Married,Engineer,Masters,2,Current,95,3,25920.57858343677,False,True,22,True,True,11,True,2346.4224104957866,4829.435598176227,439.6698873468793,90.98189582145592,1,32,4.84395025021541,True,Manufacturing,13.150074599321734
37,Male,North,Single,Entrepreneur,Masters,0,Current,61,4,25884.760276469045,False,True,41,True,True,20,False,27251.82615668998,775.1075583873009,154.14148147398487,92.55641943350989,1,98,4.8154090955795725,True,Manufacturing,73.07312772051674
36,Male,North,Married,Doctor,Masters,4,Savings,75,4,48164.89063451532,False,False,48,True,True,18,True,25957.739578470137,1888.5108766758572,9128.513849238141,86.73562708562577,1,262,4.664873937018558,True,Agriculture,53.94374594803011
54,Male,West,Single,Engineer,High School,4,Current,75,2,19702.36893113057,False,True,25,True,True,7,False,17147.930167211674,7039.176039423813,7397.254459428619,93.1174940647596,1,32,4.212577984726778,True,Manufacturing,61.20807056668508
46,Male,East,Single,Teacher,Bachelors,1,Current,25,3,21008.305732362627,False,False,47,False,True,18,True,5501.861375055731,8665.380668442152,7642.110585255643,88.74105932091938,1,103,4.826544368541777,True,Manufacturing,40.57972326007909
42,Female,North,Single,Doctor,Masters,0,Savings,26,4,49898.87586859929,False,True,36,True,False,16,False,37108.72866526552,6850.643536885338,8005.128197746235,98.35470082818709,1,365,4.170427323779467,True,Healthcare,44.659249435226116
20,Male,North,Single,Technician,None,0,Current,8,0,518.9103930007312,True,False,0,False,True,2,True,242.70112685124667,929.1084656717683,820.0436590960908,44.81331446904181,8,42,1.5816559733304463,False,Retail,197.4843178248767
56,Female,South,Single,Technician,Masters,3,Savings,41,5,22933.213445804216,False,True,25,True,False,13,False,6837.417021743548,3153.1860348235664,1625.0789876802417,87.47731835736387,0,245,4.021498938360956,False,Agriculture,50.84056514651172
44,Female,South,Single,Technician,High School,6,Savings,22,1,827.3762502269252,True,False,10,False,False,5,False,8.209110673632559,68.38422157210711,4.055664721922647,6.050708715864335,7,20,1.0028043981947468,False,Unemployed,388.31574753962826
59,Male,North,Married,Engineer,Bachelors,1,Current,71,5,20887.117672657685,False,True,33,True,False,10,False,14541.241121374032,6171.651479465711,2789.5188276812137,84.8016840796505,0,292,4.428891779214232,True,Services,46.134006194032025
57,Male,North,Married,Entrepreneur,High School,2,Current,111,3,24855.141064284824,False,False,22,True,True,13,True,43517.71116111214,9171.721567715686,3445.4011724866573,84.28971922823045,0,38,4.68268003823219,False,Services,60.002395571747556
30,Female,South,Single,Entrepreneur,Masters,3,Savings,66,5,14526.854845785814,False,False,23,False,True,12,False,43738.225159896974,8309.000968368413,9714.58995168643,89.52268772269119,0,185,4.0777710099554465,True,Services,70.15743522158581
63,Female,West,Single,Technician,Masters,4,Current,58,3,32503.75513251287,False,True,31,True,True,13,False,46028.50343526432,9644.311480872528,7442.431358189675,95.28453016228428,0,214,4.6912408809213515,False,Agriculture,96.43238369919719
58,Male,South,Single,Temporary Worker,None,0,Current,12,1,38.90663261699257,True,True,6,False,False,0,False,251.4763838709408,774.0741476642877,573.5893226559671,44.65069567526817,6,51,1.6146033656693675,False,Retail,350.49318435167606
49,Female,West,Single,Entrepreneur,Masters,2,Savings,25,3,47977.83803674406,False,True,39,True,True,9,False,23998.858733590452,3846.584107016009,1722.4998265823144,99.01007485652389,0,158,4.8284275618086046,False,Services,21.600830568431007
28,Male,North,Married,Temporary Worker,None,6,Current,10,1,27.495001688052522,True,True,0,True,False,5,False,483.76609554108785,888.0893485291156,982.4592673414342,49.48847048438472,9,47,2.0957964313963324,False,Unemployed,233.26064943972992
43,Male,East,Single,Technician,Bachelors,3,Savings,90,1,14997.585235392564,False,False,36,False,False,15,True,17629.03832666684,465.1958570607156,5123.3538211811865,84.38097827291571,1,338,4.022533281880628,False,Agriculture,88.78731162434921
32,Male,East,Single,Technician,PhD,1,Savings,67,2,1284.0007598154143,False,True,44,True,True,19,False,41426.45367413493,3659.7995978675126,8314.207503913009,85.05186639875163,0,226,4.2373960194652565,True,Agriculture,33.98039558661867
63,Male,South,Single,Technician,None,3,Current,0,2,943.3863304351354,True,False,2,False,True,3,False,358.4623286913613,157.7316764574742,741.0189541315227,4.047312016402083,4,54,2.3026278367911575,False,Retail,365.7692571179823
37,Female,North,Married,Unemployed,None,5,Current,17,0,430.3984713313459,True,True,9,True,True,3,False,213.0066366378568,387.7131574959627,127.65436435082067,56.46339644279569,8,52,2.722968362476471,False,Retail,483.73456819859393
44,Female,West,Married,Engineer,Bachelors,3,Savings,56,5,4277.742959276271,False,True,27,True,False,13,False,7116.759699993338,3517.542550881128,7509.63215716857,81.19191379527777,1,263,4.2560633742124905,False,Manufacturing,99.40399739405252
57,Male,West,Single,Engineer,PhD,1,Savings,69,2,19111.33274511348,False,True,26,True,False,19,False,13945.947609256174,8932.89135825533,523.599487839582,96.20405445117885,1,69,4.715322709300782,True,Manufacturing,25.629696941873863
63,Male,East,Single,Doctor,Bachelors,1,Current,118,4,41533.27123477582,False,True,26,True,True,20,False,34243.628746286566,9967.036216837603,2550.411005959402,89.96983501135199,1,104,4.573123159409444,True,Manufacturing,39.783121562029194
44,Female,North,Married,Engineer,Bachelors,3,Current,42,5,13879.270089277716,False,True,30,True,True,5,False,30749.663340746385,2968.5587247252524,7852.888522622424,95.62184826303185,1,222,4.016913551088441,False,Agriculture,31.39215388358462
31,Female,East,Married,Technician,None,5,Savings,21,0,93.21757567024214,True,False,5,False,False,5,True,173.44946084568193,258.77695442860124,634.0842519477922,35.531792452390434,5,16,1.6701987574098967,False,Retail,446.2660461276522
37,Female,West,Married,Teacher,Bachelors,2,Current,48,4,46564.431488283815,False,True,49,False,True,5,False,6171.215845642137,6631.864862049104,8396.769525395966,84.59926458821508,1,213,4.76605621015089,True,Services,62.30404878148316
18,Female,South,Single,Unemployed,High School,3,Savings,6,0,637.8602018179934,True,False,10,True,True,1,True,258.9840272814761,418.2399088662602,910.4912268905522,27.39134392386273,9,36,2.6303989807759236,True,Retail,415.62795060054543
33,Male,North,Married,Unemployed,None,6,Savings,17,0,811.0336615655249,True,True,3,True,False,3,False,40.0768419970784,775.1376044396261,997.3846896341292,0.49314259920562264,4,3,1.6656502505488184,False,Retail,483.65539176111673
25,Female,West,Married,Teacher,PhD,2,Current,90,1,42439.27808762276,False,True,25,True,False,17,False,43278.34408203194,6311.049891260166,493.9110237374824,89.5001125023966,1,154,4.574791084567344,True,Healthcare,16.940545606784234
56,Male,South,Married,Teacher,Masters,2,Current,65,1,34346.178869330455,False,True,29,True,True,20,False,7293.413583736075,1528.071332650256,3251.208713552616,97.33217992843227,0,333,4.504975299503797,True,Services,20.28552874334192
57,Male,West,Married,Temporary Worker,High School,4,Savings,10,1,85.72009650861922,True,False,4,True,False,1,False,378.1314940485102,609.6990765150093,733.9798168331537,33.1627385908823,7,53,1.3871313119397561,False,Unemployed,308.6524517051548
18,Female,North,Single,Teacher,Masters,1,Savings,29,5,7039.047039516184,False,True,34,True,True,12,False,2790.9928844799038,5623.632115227216,6192.2400491338885,84.72751544669254,1,231,4.016284772964925,True,Services,22.594646291005645
28,Male,West,Married,Temporary Worker,None,3,Savings,18,2,254.37408578864185,True,False,6,False,False,5,True,137.83893517169548,192.6603623968608,626.7367683746081,19.469324943478046,6,29,0.8249073696725873,True,Unemployed,236.17398051118653
38,Female,North,Married,Teacher,High School,4,Savings,42,4,45704.126982274436,False,True,48,False,True,17,False,9335.653594517355,608.8491763351408,850.970574903165,92.47892540716683,0,128,4.590555696084311,False,Manufacturing,53.85222002051596
31,Female,South,Married,Engineer,Bachelors,3,Savings,48,2,30663.42711233925,False,True,50,True,True,8,True,11935.054010387914,9948.36735074169,3437.6340114677746,92.47029698679962,0,232,4.312861297148402,True,Services,85.19402716658135
42,Male,East,Single,Unemployed,High School,0,Savings,19,1,995.1999975242052,True,False,7,False,False,0,False,66.46950737174461,192.26111350148744,181.3641557945095,55.657049613368855,10,36,0.4429988455201934,True,Retail,343.013595968141
23,Male,East,Married,Teacher,Bachelors,1,Current,85,5,47654.90259048922,False,True,22,True,True,12,False,46817.07178729578,2852.9536735839424,4211.9041402043595,88.48786554593048,0,362,4.078419895029715,True,Services,31.546868741410126
52,Male,South,Single,Doctor,Bachelors,0,Current,90,1,23399.57963414804,False,True,38,True,True,5,False,36135.42665191138,3037.1459154138256,2450.015995780425,87.09018197827595,1,344,4.584971637947374,True,Manufacturing,33.90865328177233
65,Male,South,Married,Temporary Worker,None,1,Savings,19,1,463.4759826288355,True,True,2,True,False,2,True,17.35969577509072,77.07654453120105,841.4240749572908,38.89240740431744,8,28,0.7554668257855452,False,Unknown,125.13010582388043
49,Female,East,Married,Technician,High School,4,Savings,10,2,161.19801171217964,True,True,2,True,False,3,True,470.94863887804956,963.5918090839001,93.46972938809972,31.36769918934202,2,35,1.3412709648348344,False,Unknown,461.0999734090711
21,Male,West,Single,Engineer,High School,2,Current,114,4,5946.647922241698,False,True,25,False,True,20,True,30922.688593008905,8261.12755606967,1890.2168452197416,84.72248374777452,1,146,4.531974039917108,True,Agriculture,18.310152087551046
18,Male,North,Single,Entrepreneur,Bachelors,1,Savings,89,2,32449.959213650534,False,True,40,False,False,17,False,4495.247020490069,2629.9448402152602,2569.575470078338,96.77049143787147,1,278,4.666697707876086,True,Agriculture,38.35885594723145
30,Male,South,Single,Entrepreneur,PhD,3,Savings,43,4,2344.693273995336,False,True,48,True,True,10,False,32444.201419856625,9026.002400592324,148.61318003488543,97.08082495037479,1,74,4.048436071502383,True,Agriculture,62.187059291998224
44,Female,East,Married,Technician,High School,3,Savings,113,4,10855.555908101403,False,True,49,True,True,9,True,21500.04519824169,7041.481270173188,641.3614058761287,80.58828935475184,0,296,4.28014924326792,True,Healthcare,15.161156238875146
49,Male,South,Single,Technician,None,0,Savings,0,0,628.295942694716,True,False,3,True,True,0,True,252.56869880048356,448.77799814699836,541.8540792714156,33.55441722710309,9,22,2.8820487297290076,False,Retail,246.59981380298933
22,Female,South,Single,Technician,High School,2,Savings,0,1,662.6251480593033,True,False,8,False,False,5,True,486.52599879037336,875.4754229335804,290.79028289446495,44.52573122130184,10,50,2.8319732792939694,False,Unemployed,323.95401883674856
48,Male,South,Single,Technician,PhD,2,Savings,96,4,30039.70273256381,False,True,25,True,True,12,True,3595.837347246477,7418.745345351951,5228.774886273335,86.56963603094428,0,92,4.1631968273403555,True,Agriculture,74.75694214692716
63,Female,South,Married,Teacher,Bachelors,1,Current,112,5,35064.419355784135,False,True,25,True,True,14,False,1228.385001929793,6240.409624540908,137.93999381482587,85.56577293995069,0,191,4.366818499374942,False,Services,81.17202060142685
19,Female,East,Single,Technician,Masters,4,Current,64,4,22292.77266344981,False,True,44,True,True,9,False,29145.153706993828,7865.52829695243,6221.053011707774,90.61162945956335,0,176,4.494294633983739,True,Services,98.07329915261502
49,Female,South,Married,Technician,Masters,3,Current,68,2,40003.44813420082,False,True,47,True,True,9,True,12964.39356552301,5371.721535851638,1504.8473012578297,91.97939567159838,1,171,4.577496011240845,False,Services,87.34187939438866
57,Male,East,Single,Teacher,Bachelors,4,Current,28,5,42327.13681236293,False,True,31,True,True,8,False,46808.01037862498,9308.254325040021,960.2613297299022,91.35177598504313,1,260,4.653722586856543,True,Services,80.38698082021133
55,Female,East,Single,Entrepreneur,Masters,3,Current,75,4,43906.02995577644,False,True,23,True,True,13,True,37446.51478486581,8539.624487439834,4291.656934522158,85.45325119765474,0,218,4.810771593693118,True,Services,21.970205200706207
54,Female,East,Married,Engineer,Masters,2,Savings,113,3,2196.9326169412566,False,True,43,True,True,19,True,15923.866439592673,154.8163535247197,8903.510971897009,94.92631344957422,1,241,4.449020143681251,True,Agriculture,85.96530429875469
54,Male,South,Married,Unemployed,High School,4,Current,7,0,313.53603198332456,True,False,2,False,False,3,True,352.8405972060281,66.58203684223984,998.3845052710677,33.026689663542214,7,38,2.741167294114442,False,Unknown,170.33074850800136
21,Female,East,Married,Entrepreneur,Bachelors,4,Savings,85,3,32849.28240566427,False,True,40,True,True,19,False,24039.39570895231,8792.318410217675,830.2257352695567,89.41157330926107,0,335,4.215539356959815,False,Agriculture,56.667026404075685
56,Female,West,Married,Technician,Masters,0,Savings,118,2,32204.92724559399,False,True,35,True,False,6,True,49844.37026443349,3250.360205921278,6607.8233334866245,95.55403039774161,0,98,4.277671929219038,True,Services,28.80743272590155
20,Male,South,Single,Entrepreneur,Bachelors,1,Savings,85,3,37250.8939543057,False,True,46,True,True,9,False,15973.431839362085,2463.182511539911,1495.8034195571176,90.42578742516598,0,249,4.684205471538851,True,Healthcare,65.44691936002386
31,Female,South,Married,Engineer,High School,2,Current,65,3,33507.24179662817,False,True,23,True,True,17,True,4547.559441282756,7983.078431385677,8055.762974880545,93.94683906102875,1,349,4.27902410695729,True,Healthcare,64.72191185083997
61,Male,South,Single,Temporary Worker,None,6,Current,3,1,440.67785145466377,True,False,3,False,False,2,False,298.8761404753569,335.7676625739883,104.6621079531762,56.35600356583807,3,55,2.939720472911163,True,Retail,263.55382734963206
35,Female,West,Single,Unemployed,High School,2,Savings,5,0,835.9357976788111,True,True,4,False,False,5,False,229.02534011937732,438.3671334256648,135.70386797696344,10.07971105366958,10,10,2.4765216233486838,True,Retail,169.50530005299456
22,Female,West,Married,Doctor,High School,3,Savings,67,3,26347.15521777836,False,True,47,False,True,15,True,30865.04110220197,5101.547074456653,7011.0640982226305,90.73990538781625,0,133,4.6056206993336435,True,Healthcare,13.087757570717638
55,Female,West,Single,Temporary Worker,High School,5,Savings,8,0,657.8027201805043,True,False,2,False,True,2,False,362.6708531371318,355.5660806102778,873.5429384309834,16.678850347864923,2,17,1.597152230227532,True,Retail,384.8169640797455
32,Male,North,Single,Technician,High School,0,Current,17,1,939.9709424262442,True,False,0,True,False,4,True,412.07746303222854,741.2504038644036,779.5627210381228,1.1920166898505635,10,59,2.2828585861912365,True,Unknown,363.71111535557515
34,Male,South,Married,Technician,Masters,3,Savings,46,2,40923.04279650352,False,False,20,True,True,9,False,16362.967984011397,3495.629575437375,8175.9082978811675,94.53002485305645,0,245,4.7249655748691115,False,Healthcare,69.47471974654081
28,Female,East,Married,Entrepreneur,Bachelors,4,Savings,108,1,33763.87493872106,False,True,20,False,False,15,False,13491.918468640837,6831.789146488646,4813.485993848883,91.83816707182659,0,162,4.393156727547105,False,Services,72.24516409206811
55,Female,North,Married,Temporary Worker,High School,4,Savings,2,1,509.2107509987152,True,False,9,False,False,4,True,320.17838822744625,871.8357952244334,341.3576269230042,8.697172069031785,7,54,2.191321378765366,False,Retail,323.0808377211479
50,Male,North,Married,Technician,PhD,1,Current,117,1,21143.03305730729,False,True,31,False,True,20,True,34455.79739966376,5720.891742637732,2717.154409076299,98.4369221719781,0,315,4.812348491176309,False,Agriculture,10.384993775763588
21,Female,East,Married,Entrepreneur,Bachelors,2,Savings,115,3,21291.50174673587,False,True,39,True,False,14,False,16685.726499096818,9269.099763149989,6271.348559917454,85.23399744551521,0,187,4.04825127102784,False,Services,89.17177334817943
57,Female,South,Single,Entrepreneur,PhD,4,Savings,46,3,19485.359896048376,False,True,42,True,True,11,False,28702.934144186274,6830.97463141945,4541.862651785038,96.05669986531399,0,160,4.088924034954547,False,Manufacturing,69.70607175509355
53,Female,East,Married,Technician,None,0,Savings,2,0,334.8323742257179,True,False,3,False,True,1,True,95.44952771500704,186.33511319953433,936.3675713025331,48.09691885136992,9,22,0.4816682263931227,False,Retail,354.5862306339948
38,Female,East,Married,Doctor,PhD,1,Savings,74,4,2923.9935412866043,False,True,31,False,True,7,False,1197.676337054967,1035.6781040797227,7427.349563929676,99.40342383297588,0,129,4.1267341496362455,True,Agriculture,80.36716468062
49,Female,East,Single,Temporary Worker,None,3,Current,18,2,65.22903871100783,True,False,7,True,True,2,False,392.5259275686785,65.80211166078386,431.536519384615,46.30609408946864,7,39,0.9331317603871864,False,Retail,116.58152113264623
29,Female,East,Married,Engineer,High School,4,Savings,85,4,29328.615716584452,False,True,48,True,True,20,True,39076.59995030193,8828.263936692956,6361.954576159178,90.27302611246887,0,141,4.1408429808313585,False,Services,51.72153718971944
64,Female,South,Married,Entrepreneur,High School,2,Current,76,5,15952.845739197446,False,True,36,True,False,8,False,13707.700314429088,432.33011452454303,4737.201227995245,99.31831050974668,1,140,4.826233747526828,False,Services,36.17210565747527
23,Female,North,Single,Engineer,PhD,4,Savings,76,1,22773.17137339769,False,True,39,True,True,6,True,12268.283680718825,9299.426828376969,4208.690308024938,96.45495834804919,1,183,4.501982329575519,False,Services,47.488291086861764
28,Female,West,Married,Temporary Worker,None,1,Savings,0,1,404.7320913011727,True,False,3,False,False,0,True,54.01116520599908,26.52646918461299,936.5360748830068,56.32485674338707,10,18,2.8094409105198674,False,Unknown,410.5808242726033
63,Female,West,Single,Unemployed,None,6,Current,20,0,437.42138209080275,True,True,1,False,True,5,True,23.018331015753514,871.2330731678362,317.19274031074764,57.19481087309627,3,3,0.5954539541590582,False,Unknown,443.5952712172872
57,Male,North,Single,Engineer,Masters,1,Current,70,5,44063.36899480807,False,True,20,False,True,9,True,3000.510159975954,2286.0213077027797,1620.6141023163466,99.9155327444505,0,263,4.2076074294943755,True,Manufacturing,39.48719786228078
23,Male,South,Single,Engineer,PhD,3,Current,59,4,21027.093284042203,False,True,47,True,False,10,True,42997.00306949585,4040.782897934469,2930.3949887727654,83.32633914134497,1,82,4.85848687742373,False,Agriculture,38.29691251567983
65,Male,East,Single,Unemployed,None,6,Savings,1,0,917.8806848419863,True,False,6,False,False,0,True,208.26992160924556,198.0795965764497,738.7714887038552,33.98101488982066,7,29,2.8704294823828542,False,Unknown,219.83941387364814
32,Male,West,Single,Doctor,High School,1,Current,35,5,31397.678924671498,False,True,40,True,True,10,False,31496.955735636457,4536.31216045674,9182.193092729427,99.01047101203392,0,55,4.482171926418338,False,Manufacturing,44.06134728621311
38,Female,East,Married,Entrepreneur,Masters,4,Savings,39,1,34572.61746266305,False,True,20,True,True,20,False,34852.18931469896,7067.697298008379,9745.037679341438,98.52340380338623,1,224,4.508643637478534,True,Services,30.995351757134294
56,Female,West,Married,Doctor,Bachelors,1,Savings,119,2,21473.502471535292,False,True,50,True,True,18,True,27854.807105006075,5165.54571491554,2729.633833758259,87.56998359557906,1,171,4.399644040634716,True,Manufacturing,17.954836427695966
24,Female,East,Married,Doctor,Masters,1,Savings,75,3,2459.7598218741987,False,False,43,True,True,13,True,24641.703196441555,8127.711378866182,793.5522667434875,93.67158316413932,0,195,4.552662188730213,True,Healthcare,19.030905673572235
52,Female,West,Single,Engineer,High School,4,Savings,86,1,14433.857948264655,False,True,25,True,True,15,True,24221.55106504528,2573.228574188208,2808.7903409267606,98.02367714235574,1,298,4.625780481482582,True,Healthcare,97.22025677561331
24,Male,East,Married,Engineer,Masters,4,Savings,51,1,25923.600087577368,False,True,22,True,True,13,False,15148.115063683364,1910.8173613533347,858.6865719892928,80.32582858863236,0,305,4.53818049477905,True,Manufacturing,10.829980790481317
35,Male,West,Married,Technician,None,6,Savings,7,0,752.5007694434973,True,False,3,False,False,4,True,146.8020209259336,804.0500578406305,902.5385862841632,55.66198929882395,3,33,1.6833525843797648,False,Unemployed,100.43372266024875
54,Male,South,Single,Doctor,Bachelors,1,Savings,72,5,32247.176529694698,False,True,30,True,False,17,True,16966.614209875006,8072.275270441627,6648.640722138098,83.88532129568031,1,56,4.538650691145276,True,Healthcare,87.39429000403265
46,Male,West,Single,Engineer,Bachelors,2,Savings,45,3,32702.519387515003,False,True,21,True,True,16,True,21120.48111094315,6399.817478449095,711.126488363642,84.15205627322855,1,209,4.082578770908356,True,Manufacturing,68.07979997646653
18,Female,West,Married,Doctor,Bachelors,3,Savings,62,2,32157.430815355314,False,True,36,True,True,8,True,40159.0459848752,6468.831477790753,6472.95054161458,80.03800701116363,0,164,4.172884473960076,True,Healthcare,86.39970258763498
34,Female,North,Single,Doctor,Masters,4,Savings,29,4,13740.402748688675,False,True,29,True,True,5,False,44200.96125569458,9428.246512720641,9571.95025376487,94.23693267259559,0,66,4.998002124350725,True,Manufacturing,61.42888813066332
18,Male,North,Married,Teacher,Bachelors,0,Savings,82,1,43676.026721608934,False,True,48,True,True,16,True,23534.56192925372,1229.9677427453582,6498.803764593252,84.416611157952,1,195,4.752176868043329,True,Manufacturing,14.629846422202718
23,Male,North,Single,Temporary Worker,None,4,Current,24,0,387.1035797847543,True,True,8,True,False,1,False,464.5299817745725,546.4793068305489,120.1851210655519,7.770974914556248,2,10,2.0701584978071876,False,Unknown,381.76827817873374
46,Male,East,Single,Technician,High School,4,Savings,2,0,235.66265595285395,True,False,3,False,False,1,False,295.0503766139704,292.76926330696887,916.3841515478725,18.466252528125363,9,47,0.7484622771842048,False,Retail,381.56572846861343
61,Female,West,Single,Teacher,High School,0,Current,57,1,18456.1099475072,False,True,37,False,True,9,False,49705.31678507311,1149.2677971210578,6420.239807800919,86.36755711465077,0,254,4.055418860676552,True,Healthcare,88.24223146922048
38,Male,West,Single,Entrepreneur,Masters,4,Savings,59,1,1694.9041086084917,False,True,29,True,True,20,True,1422.5439607357605,2866.9849310335135,3674.2568254153302,92.08273588169448,0,209,4.677498089390794,False,Healthcare,42.73824704876804
36,Male,North,Married,Technician,High School,5,Savings,15,0,13.19254070169318,True,False,6,True,False,3,True,329.2202745302067,739.3863873469211,533.0010552829017,52.003762377664756,3,13,2.815030852901515,False,Unknown,136.92090029701023
59,Male,East,Married,Entrepreneur,High School,0,Savings,86,4,45379.237211193424,False,True,42,True,True,12,False,46962.63026554453,7711.167808798633,4207.609486212693,91.67336757135615,0,151,4.406312169617092,False,Agriculture,48.445443070716045
48,Female,West,Married,Temporary Worker,High School,4,Savings,1,0,837.7334042261492,True,False,9,True,False,3,True,372.60058423805384,879.1729091042135,822.2176693008333,39.84602191083595,6,57,2.14180419103734,False,Unemployed,463.35169094533614
51,Male,West,Single,Teacher,PhD,1,Current,86,4,11954.105511409745,False,True,25,False,True,17,False,24663.713579084102,4154.361917413,939.3668299245383,84.91433685680111,1,51,4.800775600027079,False,Agriculture,64.02152046106349
52,Female,North,Single,Unemployed,High School,3,Current,23,1,217.7093538455359,True,True,5,True,True,3,False,103.57426975895478,841.3544607080181,460.23551145889587,23.012788491604333,6,10,0.4074237384465802,True,Unemployed,271.07010632835716
24,Female,North,Single,Technician,PhD,1,Savings,53,5,49087.27399203726,False,False,47,False,True,12,False,27196.94543174224,7067.029545902359,8443.268345840157,89.822055663967,0,263,4.386171560656763,True,Agriculture,69.34800103226202
18,Female,West,Single,Technician,High School,2,Savings,24,1,677.5586944261968,True,True,0,True,False,0,False,128.3367750408122,865.133272732442,855.71924292687,7.611659382347251,3,20,1.4869404618286137,True,Unemployed,105.31847681091233
63,Female,West,Married,Engineer,Bachelors,4,Savings,54,1,34260.77910365151,False,True,26,True,True,15,True,4063.820986709276,5251.076657539962,860.2111896159797,81.01625983764671,1,347,4.9544028873693815,True,Agriculture,74.77937798370984
